id,sender_id,receiver_id,amount,start_time
1783,5027,6395,9999290,1792647
1784,6163,2720,9998147,1792817
1785,900,4386,9999385,1793281
1786,6943,5583,9999493,1793535
1787,7978,6649,9999836,1793905
1788,3758,4214,10001961,1794069
1789,5105,366,9999157,1794769
1790,3117,4626,9999935,1796022
1791,4103,1782,9999114,1799590
1792,2325,3599,9998843,1801941
1793,4874,7267,10001264,1802605
1794,5611,5150,10000082,1805368
1795,7638,5031,9999438,1807128
1796,3703,3506,10000924,1808069
1797,7353,4821,9999600,1808425
1798,2891,2257,9999673,1808464
1799,7378,2098,10000576,1809612
1800,3093,4650,10000211,1809775
1801,7819,7951,10002021,1810690
1802,5424,162,10000043,1811685
1803,379,2759,10000072,1811893
1804,7306,725,9999832,1812909
1805,4426,4419,10001550,1816562
1806,7637,4499,9999462,1818040
1807,9,2856,9998926,1819157
1808,7428,4067,9998901,1819712
1809,2869,4398,10001262,1821669
1810,7066,5618,9998047,1821936
1811,1090,230,10000704,1824046
1812,3852,569,10001649,1824156
1813,2686,3215,9998779,1825860
1814,2539,3589,9999344,1826559
1815,1557,5984,9999382,1826594
1816,2440,6143,10001245,1827829
1817,1943,7861,9999679,1827953
1818,3936,2644,9998801,1828729
1819,7090,7679,10001916,1828749
1820,3638,1805,9998779,1830508
1821,5691,7677,10000520,1830954
1822,4138,151,10000025,1831019
1823,6686,7515,10000272,1831574
1824,2688,6071,9998884,1831960
1825,7281,6698,10000024,1834306
1826,1502,4404,10001394,1834720
1827,5240,3625,10000438,1834809
1828,5600,4834,10000219,1835236
1829,6343,7925,9998898,1837753
1830,4345,4456,9998188,1839482
1831,6394,6422,9998401,1840390
1832,7109,6934,10000192,1842138
1833,2103,3319,10000432,1843001
1834,6856,7270,9999563,1845541
1835,753,1372,9999752,1845925
1836,3651,6420,9999852,1846370
1837,2133,5302,9999448,1846936
1838,7204,6880,10000952,1847652
1839,2296,6233,10000865,1849402
1840,4201,423,9998972,1850181
1841,6358,6182,9999967,1852469
1842,6354,3175,10001127,1854360
1843,6052,6559,10001044,1856700
1844,7309,3538,9999469,1856985
1845,7279,2320,10000814,1857615
1846,6045,7588,9998766,1860665
1847,2805,5525,10000664,1861689
1848,73,6278,9999757,1861792
1849,915,3117,10000556,1863323
1850,7178,2827,9999676,1863341
1851,2441,7429,10000873,1863693
1852,3797,2694,9999589,1864758
1853,7519,1716,9999121,1866221
1854,5792,4540,10000345,1867165
1855,434,2411,9997940,1867571
1856,4964,4239,9998855,1868692
1857,6819,2118,10002423,1868723
1858,3204,3247,9998695,1869931
1859,1809,4441,9999971,1871708
1860,1766,5446,10000120,1874006
1861,5443,68,10001526,1876034
1862,2081,7586,9998662,1876350
1863,4972,5814,10000020,1876726
1864,1994,1855,9999653,1877146
1865,3941,1811,10000780,1877213
1866,3269,195,9998971,1877248
1867,4843,1707,9999143,1881071
1868,4416,7549,10001199,1881337
1869,6322,3300,10000014,1881449
1870,1153,447,10001098,1881783
1871,30,2880,10000128,1883077
1872,1767,6162,10000053,1883370
1873,880,3069,10001245,1884041
1874,7572,7472,9998940,1884314
1875,998,2443,9998686,1884557
1876,6854,3930,9999861,1885399
1877,419,193,10000852,1887565
1878,5567,2964,10000960,1888871
1879,1879,4969,10001010,1889165
1880,648,3823,10000932,1890941
1881,7632,4138,9999956,1892355
1882,7497,6833,10000642,1892758
1883,4091,1861,9998897,1893506
1884,5437,3596,10001294,1894560
1885,1380,939,9999057,1894916
1886,2405,5380,10000497,1896006
1887,486,2835,10000056,1896892
1888,4845,6343,10000046,1897123
1889,2389,4530,9999862,1897281
1890,3590,5402,9999612,1897482
1891,3282,5736,10002498,1900575
1892,5598,124,9999145,1901422
1893,6325,3468,10001922,1901645
1894,2343,913,9998979,1902585
1895,1993,7347,10000670,1904744
1896,7445,5423,9999451,1906114
1897,4752,3791,10001242,1908674
1898,798,6275,10001133,1908827
1899,150,5160,10000555,1909284
1900,3358,7051,10000455,1913178
1901,7205,3590,9999597,1913999
1902,2421,1005,9998588,1915836
1903,517,7984,9999478,1917076
1904,5542,341,9999668,1918529
1905,2372,941,9998000,1918660
1906,1518,7555,10000452,1921649
1907,4479,6861,9998855,1923304
1908,2798,4899,9999681,1923782
1909,2210,6942,9999184,1924835
1910,7018,3348,9998706,1925061
1911,87,689,10001882,1925142
1912,26,2675,10001392,1928388
1913,7175,378,10000502,1929355
1914,2310,7439,10000234,1929857
1915,1590,7540,10001519,1930799
1916,3935,2362,10001423,1931332
1917,6382,2989,10000145,1934967
1918,3720,1929,9999878,1935691
1919,5144,4348,10000679,1936526
1920,1722,3278,9998573,1936855
1921,2111,5873,10001172,1939011
1922,1804,3221,9998742,1940696
1923,4326,551,9999940,1940747
1924,3415,4641,10000000,1941831
1925,6393,3659,10000439,1942762
1926,6653,1268,9997882,1947862
1927,6688,749,10001972,1948131
1928,5006,4125,10000053,1949585
1929,402,7850,10001057,1952865
1930,2201,4014,9998991,1954364
1931,3800,7189,9999747,1954430
1932,6350,7291,9999986,1955594
1933,4863,2817,10000315,1955910
1934,2094,7878,9999452,1956924
1935,2563,724,10000403,1957198
1936,5886,6094,10000280,1957350
1937,4173,2128,9999130,1958848
1938,6608,6209,9999260,1959148
1939,1641,4123,9997812,1959364
1940,5518,5414,9999246,1959997
1941,7232,2198,10000555,1960434
1942,3281,1535,10000032,1963460
1943,7340,7776,10001914,1963978
1944,3790,4967,9999436,1964916
1945,4541,5106,10000990,1965210
1946,2705,989,10000731,1965253
1947,3968,6201,10000572,1966491
1948,4408,7385,10000284,1966863
1949,5507,6354,9999293,1970358
1950,4454,6486,10000182,1971203
1951,7025,4930,10001067,1972164
1952,2617,2414,9999303,1972618
1953,1448,619,10000567,1974160
1954,3828,7967,9999881,1975219
1955,2265,986,10000088,1976399
1956,2866,2350,9999454,1976789
1957,5753,2368,9998457,1978112
1958,4494,7659,10001895,1978899
1959,6326,1031,9998981,1981577
1960,4334,4393,9999952,1981769
1961,4267,5434,9998258,1981946
1962,3398,207,10000357,1982408
1963,7360,4481,10000197,1982547
1964,4014,7268,10000679,1985647
1965,6822,7784,9998908,1986976
1966,7003,7361,10001237,1989013
1967,7988,3957,9999621,1989798
1968,2854,7364,9999566,1990327
1969,6602,5216,9999838,1992738
1970,7942,1501,10000837,1992878
1971,923,7818,10000193,1993032
1972,7667,2844,10000278,1993085
1973,5472,6682,9998299,1993224
1974,1250,5654,9999112,1993895
1975,6970,3140,9999056,1994533
1976,7764,1341,10000330,1995857
1977,801,4168,9999649,1997232
1978,5869,3938,9998901,1997693
1979,5351,5268,9999136,1997773
1980,3982,4294,9999604,1999403
1981,7803,2058,10000337,2002125
1982,1814,2931,9998779,2002487
1983,566,1249,10000444,2002544
1984,4647,1511,10000403,2003956
1985,1565,639,10000282,2004750
1986,765,2359,10000264,2005863
1987,2514,4190,9999309,2006302
1988,7452,4278,10000627,2007512
1989,5029,1802,10001019,2008055
1990,7095,4005,10000024,2009051
1991,7525,5624,10000393,2010230
1992,4536,2831,10000309,2010590
1993,2855,3215,9999632,2013019
1994,6754,3147,9999708,2013985
1995,7307,4256,9999411,2014830
1996,6699,2105,10000309,2016818
1997,4658,5633,10000985,2017137
1998,1612,4857,9999726,2019929
1999,5537,2717,9999372,2021672
2000,1533,2461,10000236,2022663
2001,6980,1688,10000602,2023096
2002,347,1184,10000528,2023410
2003,7178,2952,9999673,2023798
2004,5597,984,9999170,2024430
2005,3781,1896,10000989,2024474
2006,7705,7104,10002317,2024753
2007,1797,3204,9998078,2025468
2008,1106,1049,10001096,2027422
2009,7204,4942,10001024,2027572
2010,3522,1353,9999791,2027749
2011,6874,7759,10001100,2027767
2012,842,5315,10003022,2028638
2013,7666,4471,9998719,2029426
2014,4915,144,9999542,2030837
2015,5167,3299,9999548,2030858
2016,3760,6052,10000729,2032792
2017,1001,2308,9999325,2032963
2018,4776,5883,9999394,2035907
2019,266,7043,10000451,2038193
2020,5452,3775,9999534,2039331
2021,485,7151,10000530,2040505
2022,805,4184,9999232,2040680
2023,1493,3321,9998127,2040846
2024,1819,3204,9999908,2041947
2025,6116,2695,9999961,2042974
2026,6771,3610,9999376,2044116
2027,6451,2090,9999767,2044744
2028,6590,591,9999644,2045759
2029,7938,1274,9998600,2047972
2030,3307,2513,10000462,2055224
2031,5897,7147,10000492,2055769
2032,550,3654,9999603,2057207
2033,5206,5596,10000342,2058072
2034,2370,1593,10000012,2058164
2035,7986,7052,9999926,2062696
2036,164,1365,10000687,2062767
2037,657,562,9998573,2063292
2038,4121,6150,10000367,2063422
2039,4311,3846,10000436,2063542
2040,2979,1755,10000944,2067653
2041,977,6724,10002246,2068127
2042,3400,2455,9998844,2069878
2043,5179,5125,10000536,2070107
2044,1101,5413,9997729,2071026
2045,3526,906,10000479,2071476
2046,995,3237,10002626,2071482
2047,4429,5679,10000144,2074182
2048,758,7306,10000201,2075463
2049,2336,5767,10002384,2075855
2050,3788,6099,9997474,2076294
2051,4366,2069,9999265,2077358
2052,829,1914,9999703,2077792
2053,2485,3716,9999851,2079179
2054,6546,2366,9999140,2079869
2055,2540,6689,10000894,2081124
2056,672,1555,9999983,2081228
2057,3165,6746,9999473,2082274
2058,6521,4650,9998045,2082481
2059,3475,4093,9999046,2083905
2060,4839,7342,10000055,2085295
2061,4665,770,10001490,2085364
2062,3330,3889,10000130,2085694
2063,6694,4643,9997669,2087388
2064,1417,3029,9999429,2088118
2065,1640,7482,9998607,2091259
2066,146,235,9999560,2092803
2067,7369,35,10000502,2094378
2068,1924,11,10000259,2094419
2069,2574,4498,10001332,2094961
2070,1692,6348,10000351,2095836
2071,1306,4431,10001268,2096699
2072,2544,1825,9998801,2096806
2073,3017,2268,9998558,2097840
2074,1035,3742,10001481,2099717
2075,3231,5434,10001615,2104120
2076,454,7300,9999272,2107255
2077,4529,2973,9999185,2111821
2078,7860,2679,9999450,2111996
2079,1043,5963,10000911,2112605
2080,2885,1628,10000250,2113032
2081,4118,4716,9999930,2113169
2082,6046,4214,9998816,2116457
2083,11,3794,10000154,2119213
2084,3599,386,9999547,2119214
2085,2485,6125,9998818,2121514
2086,3907,1729,10000602,2121580
2087,7593,569,10000747,2125356
2088,2519,3807,9997321,2126177
2089,5477,1792,9998754,2126274
2090,1989,186,9999979,2129128
2091,681,7362,9999383,2129464
2092,3963,596,10000427,2130646
2093,1265,7623,9998179,2131117
2094,7734,7401,9999766,2132737
2095,2237,3280,9999632,2132888
2096,963,6102,9999610,2134359
2097,5587,997,9999849,2134874
2098,2145,5622,9999061,2138197
2099,6858,6862,10000753,2138305
2100,4989,6622,10000075,2138533
2101,499,1075,9999863,2139386
2102,479,6883,10001149,2139562
2103,1754,411,9999174,2139963
2104,4160,4162,10001870,2141046
2105,6616,1082,9998416,2141256
2106,2985,7470,10001827,2142354
2107,4406,2301,9999509,2142522
2108,6212,232,9998616,2143676
2109,5507,7304,10001085,2144091
2110,4590,1411,10001504,2144111
2111,4985,6603,9998718,2144294
2112,2504,1425,10000810,2144533
2113,1606,3426,10000014,2145949
2114,3235,3200,9999940,2146303
2115,4949,5867,9999105,2146346
2116,2411,4624,10001398,2147215
2117,4025,7989,10000031,2148274
2118,4952,6077,9999121,2148730
2119,7058,6249,9999809,2150614
2120,2676,2476,10000320,2151231
2121,5471,1578,10000115,2153889
2122,831,7902,9999948,2154163
2123,3970,4249,9999198,2155963
2124,1720,2582,9999996,2157829
2125,6786,5642,9999167,2157882
2126,4008,3188,10000739,2158589
2127,7752,1488,10001633,2158791
2128,3690,1546,10000307,2162252
2129,4941,4080,9999947,2162460
2130,7356,61,9999568,2162629
2131,6149,2788,10000538,2163474
2132,2171,2133,10001023,2165113
2133,4011,5359,10000504,2166185
2134,5157,4143,9999784,2168363
2135,7394,2711,9999299,2169131
2136,4916,7568,9999917,2169546
2137,7730,5088,9999337,2169770
2138,7761,4880,10000704,2170306
2139,2164,7487,9999658,2171944
2140,4104,6292,10000273,2171990
2141,669,1907,9998847,2172352
2142,3026,6732,10002621,2172926
2143,2454,6348,10000535,2173990
2144,789,20,9999165,2175176
2145,5260,3414,9999474,2175579
2146,6841,3143,9999842,2175789
2147,1542,1237,9999272,2175926
2148,211,4693,9999047,2176029
2149,4350,6649,10000706,2176283
2150,950,903,9999669,2177218
2151,484,1253,10000720,2178286
2152,2117,7113,9997323,2178844
2153,5706,4664,9999897,2179027
2154,5970,1920,10001197,2179817
2155,4733,5349,10000912,2180083
2156,341,2104,10001002,2181321
2157,3308,2076,10000247,2181833
2158,1377,6190,10000035,2185182
2159,3839,4912,9998380,2185517
2160,7765,7163,10000051,2187274
2161,2496,3139,9999474,2188228
2162,4490,506,10000323,2188617
2163,6761,5895,10001255,2189106
2164,4411,5565,10000709,2189384
2165,838,7263,10000305,2190110
2166,6358,2581,9999453,2190762
2167,2588,4953,10000700,2191976
2168,2011,6309,10001495,2192473
2169,4217,862,10000188,2192647
2170,2397,2931,10000492,2193684
2171,4252,1059,9998974,2194359
2172,3925,2812,9999926,2197749
2173,2235,234,9999858,2200056
2174,270,2738,9999647,2200450
2175,7774,5031,9998566,2200688
2176,1653,6072,10000653,2201433
2177,4221,6404,10000213,2202240
2178,2294,4682,10001844,2202542
2179,7440,2611,10000330,2203528
2180,6695,938,10000425,2204130
2181,1390,1751,9999817,2204680
2182,7019,3497,9999271,2205492
2183,1336,7603,9999112,2205997
2184,4994,2988,9999123,2207629
2185,7473,5572,9999743,2207677
2186,2865,6218,9999517,2207718
2187,2783,1319,9998960,2207779
2188,5982,2950,9999296,2207845
2189,3237,5657,9998296,2208949
2190,1642,4173,9999533,2209227
2191,3690,5912,10000220,2211966
2192,7346,2125,10000144,2212219
2193,2004,539,9997812,2213286
2194,2366,7763,9998463,2213374
2195,2635,5944,9999377,2213491
2196,2272,6227,9999007,2214908
2197,877,845,10001227,2215261
2198,6188,5573,9999712,2215288
2199,7697,4634,9999143,2216010
2200,4976,100,10002510,2216442
2201,2858,2442,9999268,2217127
2202,6677,7372,10000772,2219253
2203,6228,3333,9998524,2219390
2204,1774,5190,10000244,2220697
2205,3040,7502,10000211,2220801
2206,7220,834,9999496,2221370
2207,3267,7473,10000022,2222220
2208,952,6500,10001970,2222398
2209,6661,4819,10000632,2224939
2210,1087,7354,9999751,2226325
2211,4039,7188,9999833,2227420
2212,7831,5669,9999161,2227474
2213,4049,4385,10001256,2228770
2214,1864,5128,9997340,2231450
2215,3828,1548,9999187,2231728
2216,3214,994,10000565,2231798
2217,3842,2595,9998534,2232558
2218,6948,3091,9999960,2233016
2219,77,2024,9999879,2233112
2220,305,1314,10001300,2233408
2221,1520,6627,10000001,2235045
2222,6378,7930,9999862,2235102
2223,1166,4067,10000701,2236741
2224,2746,6346,10001432,2237052
2225,6251,7735,9999744,2239796
2226,6547,2959,9999905,2241471
2227,5867,166,9999474,2242159
2228,5556,1773,9998828,2243291
2229,3533,86,10001436,2245727
2230,630,5137,10000869,2245963
2231,239,6637,10000091,2246246
2232,2922,6387,10000356,2246930
2233,2233,4976,10001306,2247288
2234,3584,6019,9999665,2248074
2235,75,6847,9999372,2249327
2236,1476,726,10000566,2249385
2237,6401,2661,9999787,2251203
2238,2311,3418,10000342,2251240
2239,4116,7234,9998863,2252655
2240,2025,5019,9999234,2253846
2241,1510,2402,9999511,2255645
2242,3848,5952,9999806,2256925
2243,7405,2085,10000438,2257249
2244,6595,7930,10001437,2257885
2245,3619,7000,9999111,2258122
2246,6006,2094,9998731,2258726
2247,5122,6458,10000391,2261683
2248,6649,3267,9999994,2262358
2249,5490,1918,10001019,2263907
2250,253,3953,9999806,2267673
2251,4380,27,10000196,2272819
2252,1326,6145,10000519,2272903
2253,5091,7528,10000172,2273082
2254,5844,1862,10000521,2274907
2255,5660,6383,9998861,2279662
2256,5986,2027,9999388,2280725
2257,3176,5709,9999806,2281647
2258,3979,1724,9998633,2282003
2259,2729,1652,9999252,2282388
2260,5919,1611,10000079,2282449
2261,1386,5404,10000333,2282465
2262,6447,6894,9998811,2284212
2263,7115,191,9999797,2284703
2264,6561,1614,9999678,2287863
2265,4379,6732,10000565,2293459
2266,6129,6176,9998915,2293654
2267,63,1454,9999257,2294270
2268,4463,145,9998713,2295117
2269,4308,7904,10001536,2297372
2270,3729,7184,10000756,2298648
2271,5913,4312,9999938,2300129
2272,2850,544,10001456,2300233
2273,2344,6038,9998727,2300447
2274,6050,7720,9999399,2301042
2275,6529,4864,9999981,2303625
2276,4601,3029,9998617,2306081
2277,5277,3016,9998783,2308809
2278,2336,2177,10001168,2309609
2279,38,6376,9999245,2310165
2280,7051,206,9999674,2313178
2281,4581,62,9998984,2315320
2282,2550,3749,9999410,2315609
2283,4027,1215,10000439,2317074
2284,2685,3202,10002117,2317204
2285,4944,1788,10001915,2319158
2286,2719,3202,9999603,2322718
2287,4837,5092,10000710,2323560
2288,992,155,10000439,2325072
2289,4347,1154,10000258,2327834
2290,2042,6650,9998906,2327852
2291,5634,1035,9998858,2327991
2292,401,6839,9999932,2328262
2293,7023,3925,9999473,2328429
2294,2481,1129,10001330,2330006
2295,1404,3211,10001084,2330739
2296,6140,2078,10001814,2331252
2297,313,7198,9999379,2332363
2298,4236,1077,9999381,2334938
2299,6233,7984,9998947,2337202
2300,930,3597,9999037,2337897
2301,6803,1662,10000765,2338489
2302,7047,1652,9997792,2339100
2303,193,4620,10001329,2339290
2304,4028,3511,10000819,2340183
2305,6697,7782,10000810,2340333
2306,3239,178,9999437,2341070
2307,1179,7256,9999105,2341210
2308,7577,38,9999408,2342191
2309,1441,1916,10000147,2342705
2310,1227,4968,9999955,2346008
2311,4454,6642,10000804,2346049
2312,4333,3465,9999205,2346595
2313,3185,4683,10000470,2351624
2314,7585,1026,9999563,2353294
2315,7185,5451,10000261,2353975
2316,47,3862,9999479,2353990
2317,4607,5538,9999795,2356812
2318,2045,1687,10001204,2357020
2319,3790,3077,10000027,2357888
2320,2995,3654,9998960,2359734
2321,398,162,10001701,2362867
2322,3582,5733,10001022,2364577
2323,1916,5706,10001363,2367260
2324,4593,3841,10001456,2367805
2325,4122,7417,9998215,2367871
2326,1553,5816,9999541,2368661
2327,2950,1709,9999999,2368927
2328,7099,1741,10000085,2369365
2329,7577,4335,9999169,2369731
2330,898,4005,10000758,2369944
2331,136,3866,9999625,2370355
2332,5194,5466,9998497,2370903
2333,4006,5054,10000038,2372078
2334,4338,7179,10002347,2372084
2335,6627,4840,9998525,2374759
2336,5876,1121,9998855,2376019
2337,3355,2106,10000738,2377428
2338,5219,5340,9998945,2378223
2339,4456,3992,9999472,2378421
2340,7611,4923,10001710,2378599
2341,6982,5949,9999754,2378754
2342,3891,317,9999253,2379574
2343,4301,4422,10001031,2380591
2344,1816,609,10001065,2380733
2345,3205,5008,10000449,2381021
2346,7514,6390,9999442,2386289
2347,3581,2845,10000036,2387249
2348,4713,5217,9999282,2389261
2349,2041,3918,9999239,2393072
2350,7695,4053,9999688,2393279
2351,4326,6431,9999337,2394717
2352,6767,4317,9999723,2395840
2353,5453,1853,9999889,2396566
2354,7465,288,9998109,2398162
2355,660,2758,10001103,2398231
2356,2522,1378,9999017,2398878
2357,5453,4454,10001505,2399861
2358,6221,3385,9999595,2399909
2359,1948,6299,10000538,2400918
2360,4690,215,10000821,2400988
2361,888,3412,10000624,2401263
2362,3429,5791,10000145,2402517
2363,943,6405,9999895,2404331
2364,6479,3052,10000352,2405686
2365,6123,2419,10000101,2406993
2366,5816,4864,10000097,2408956
2367,2648,1900,10000237,2410957
2368,3553,3037,9999426,2410971
2369,2127,6853,9999724,2412852
2370,5351,4186,9998352,2413002
2371,7532,6581,10001512,2413540
2372,720,2597,10000446,2415750
2373,3703,2004,10000923,2417372
2374,1332,2383,10000573,2417803
2375,5326,5969,10000730,2418164
2376,7613,7626,9999342,2418455
2377,3761,4457,10001452,2418807
2378,955,4100,10001444,2418823
2379,4580,2703,10001976,2418828
2380,7534,3617,9999387,2419598
2381,2859,3543,10000516,2420510
2382,3017,1155,10000217,2421308
2383,5494,1607,10001610,2423034
2384,1998,7295,9998798,2423477
2385,3964,4709,9999316,2424214
2386,2210,6859,10000984,2425098
2387,2292,1626,9999324,2425173
2388,7776,7338,9999289,2430424
2389,4792,4556,9998251,2431995
2390,5055,4192,10000288,2432119
2391,5528,2523,10001023,2433604
2392,3775,3327,9999490,2435320
2393,5623,4181,9999132,2435340
2394,5754,241,9999754,2435803
2395,1278,2874,10000534,2440363
2396,7184,1145,9999604,2441582
2397,3601,5471,9999967,2442022
2398,4102,7269,9999988,2442429
2399,1358,4535,9999624,2442854
2400,2473,1553,10001243,2447092
2401,6745,3794,9998289,2447412
2402,3490,3288,9999409,2447413
2403,4660,7181,9999546,2448722
2404,2017,2798,9999169,2452308
2405,5004,3433,10000933,2452657
2406,1132,4613,9999939,2453010
2407,4970,7427,9999714,2453904
2408,7722,1062,9998929,2454329
2409,6830,1319,10000337,2454800
2410,1372,2738,10000595,2456543
2411,1773,7453,10000584,2456577
2412,2548,4321,9999930,2458058
2413,4110,5825,10000034,2458232
2414,7967,635,10001092,2462161
2415,102,800,9998466,2463737
2416,3862,3859,9998216,2466443
2417,6653,7251,10000484,2466723
2418,3282,2436,9999170,2468332
2419,4757,1375,10001199,2468668
2420,3208,415,10001384,2470082
2421,4589,496,9999756,2470289
2422,7261,7212,9999999,2470510
2423,2862,2069,10000224,2470665
2424,2067,3003,10000045,2471526
2425,7671,980,9998577,2471886
2426,6262,5082,10000013,2472295
2427,3274,5568,9999629,2472367
2428,2944,4613,9999897,2472440
2429,5575,2886,10000323,2475517
2430,2458,6046,10001139,2477858
2431,523,6270,9999223,2477900
2432,7125,1846,9998913,2478567
2433,1868,4599,9998343,2478881
2434,2535,1629,10001365,2479412
2435,5380,2427,10000415,2481569
2436,2761,7497,10000134,2482948
2437,6833,979,9998916,2483420
2438,871,6722,10001351,2483962
2439,422,405,10000682,2484536
2440,1124,5855,10000873,2484857
2441,6902,2646,10002162,2485853
2442,2902,3913,10000847,2486236
2443,966,5882,10001351,2486602
2444,6638,5239,10000530,2487340
2445,6451,2134,10000202,2488000
2446,7042,4641,10001266,2488138
2447,801,2181,10001515,2488352
2448,773,3338,10000011,2489473
2449,305,2613,9999358,2489860
2450,6029,6954,10001184,2498605
2451,3918,4002,9999298,2499847
2452,2650,4115,9999048,2500463
2453,4486,5240,10001465,2503402
2454,4944,970,10000425,2503431
2455,689,726,10000543,2504654
2456,4172,7063,9999952,2506210
2457,4131,5123,9999807,2506807
2458,3904,5641,9999947,2508737
2459,6782,5763,10001872,2509276
2460,91,2615,10001114,2509984
2461,554,4526,9999690,2510226
2462,6485,1641,10000772,2510730
2463,1170,1318,10000518,2511174
2464,7937,2216,10001051,2512679
2465,1439,1365,9999569,2513238
2466,7779,1403,10001315,2513452
2467,17,4299,10000337,2513843
2468,49,1862,10000719,2515068
2469,5009,3105,9998981,2515076
2470,6087,945,9998827,2515741
2471,5390,3676,10000958,2516496
2472,7087,2080,10001717,2517009
2473,3967,3479,9999525,2517017
2474,3319,6420,9999516,2518591
2475,6435,5695,10000050,2519615
2476,7310,4483,9999912,2520504
2477,4919,1489,10000530,2520633
2478,1801,740,9999674,2522865
2479,1327,1670,9999718,2523343
2480,5076,3580,10000764,2523781
2481,7719,1811,9999882,2526444
2482,5489,5280,9998954,2527355
2483,4929,7257,10000010,2527934
2484,957,3215,10000352,2529324
2485,6216,4190,9999860,2530371
2486,7923,714,10001362,2530514
2487,3036,3694,9999235,2530675
2488,7125,4256,9999648,2531861
2489,5146,646,9999027,2532785
2490,1531,900,10000237,2532942
2491,409,158,10001251,2533201
2492,2938,1758,9998074,2533243
2493,2149,3270,9999311,2533488
2494,886,6229,9999866,2534366
2495,6426,6555,10001935,2535207
2496,6240,2363,10001117,2535668
2497,2826,2050,10001701,2536063
2498,6879,3429,9999310,2537554
2499,1577,2190,9999746,2538463
2500,4665,7161,10001309,2538853
2501,68,5225,10001395,2542713
2502,4039,2376,10000085,2546008
2503,1196,5001,9999816,2548539
2504,412,5125,9998425,2548753
2505,7917,3856,10001866,2549273
2506,3020,1346,9999197,2549368
2507,889,4789,9999726,2552995
2508,3065,4282,10000036,2553080
2509,7277,6156,10001424,2553149
2510,4793,2185,10001943,2554441
2511,7101,1706,10000216,2556927
2512,2209,6404,9999492,2559058
2513,6560,7452,9999986,2561085
2514,2599,2546,9999278,2561609
2515,2474,1645,10000139,2562737
2516,733,526,10000122,2562868
2517,4426,6421,10000568,2562969
2518,4974,6727,10000355,2565729
2519,5105,1275,9999666,2566612
2520,1998,230,9999788,2568345
2521,6009,30,9998542,2568847
2522,6634,7312,10000070,2569756
2523,1970,6794,10000159,2570039
2524,6916,1187,10000763,2570295
2525,6852,3056,10001739,2570520
2526,2567,2859,10000242,2571953
2527,5121,3001,9999295,2572879
2528,95,4011,10001058,2573696
2529,4880,2356,10000295,2573962
2530,3347,5582,10000951,2574929
2531,3468,458,10000688,2580816
2532,4673,2260,9998073,2581345
2533,5440,4884,10000985,2582222
2534,6160,4339,10000568,2583011
2535,6017,2349,10000037,2583040
2536,7273,6853,10000787,2583148
2537,7269,733,9999790,2583490
2538,5432,3619,10001431,2585238
2539,1776,4344,10000638,2585736
2540,6746,5595,9999472,2586158
2541,4367,2354,9998717,2586367
2542,3805,5932,10001311,2590652
2543,7824,1998,9999695,2591613
2544,5350,3948,10000179,2593604
2545,6915,6955,10000521,2594143
2546,4198,4044,9999673,2594580
2547,6501,6101,9999359,2596323
2548,5532,1846,9998650,2596479
2549,6318,6492,9999421,2598273
2550,6494,4809,9996897,2598321
2551,4544,3761,10000422,2599843
2552,5276,5591,9998543,2599879
2553,3613,6471,10000742,2600262
2554,7486,363,9999061,2600481
2555,7387,1552,10001027,2602057
2556,2978,2990,9999070,2602359
2557,7702,2633,9998750,2603169
2558,4678,642,10001470,2603315
2559,2848,4618,10000914,2603824
2560,1998,7011,10003496,2604973
2561,6478,6695,9999740,2605297
2562,317,7403,9999740,2605368
2563,6154,666,10000053,2607496
2564,7597,5305,9999833,2607741
2565,3475,1913,9999438,2607769
2566,4185,4490,9999002,2608626
2567,6724,3703,10000948,2608963
2568,2645,2850,10001007,2609554
2569,6208,941,10000604,2611252
2570,6092,3258,9997990,2611848
2571,135,3762,10001806,2614449
2572,3923,2417,10001678,2614459
2573,1931,6581,9998515,2614543
2574,1497,3076,9999643,2615337
2575,2188,1623,9999208,2615715
2576,3910,2169,10000701,2617956
2577,3143,3359,9999928,2618463
2578,3251,6339,9999888,2619378
2579,2872,5152,9999495,2626933
2580,4869,5776,9998805,2627183
2581,2938,5272,10000255,2630099
2582,5133,7310,9999133,2631212
2583,4076,1481,9999517,2632781
2584,1189,1806,9999850,2633905
2585,3410,774,9999730,2636638
2586,3136,7297,10000373,2637340
2587,3290,5864,10002081,2637491
2588,7158,4190,10000089,2637933
2589,2685,305,10000635,2638049
2590,6083,7821,10000819,2639389
2591,3443,2396,9998620,2641701
2592,2478,4290,10000856,2642173
2593,591,2646,10000539,2643280
2594,445,4676,9999235,2643371
2595,4723,261,9998804,2645183
2596,386,6963,9999686,2645206
2597,2636,6585,9999515,2645411
2598,7624,7009,10000175,2647567
2599,7788,2405,10000887,2648627
2600,5690,7280,10000091,2650107
2601,7861,5633,9998405,2650152
2602,2999,3516,9998876,2650328
2603,6859,7221,10001331,2650364
2604,2033,2417,10000842,2651268
2605,4233,1456,10001096,2651419
2606,4641,5629,10002393,2652036
2607,5107,3301,10000734,2652768
2608,3665,3691,10000422,2652917
2609,4910,4112,9998268,2653368
2610,7962,5321,9999900,2655807
2611,7831,1698,10000378,2658049
2612,2401,5041,9999872,2658829
2613,2847,503,9999242,2659270
2614,2247,622,9998971,2660912
2615,4717,6122,10000055,2662294
2616,6228,2179,9998904,2663501
